SteamId,ProfileURL,ReviewText,Review,ReviewLength(Chars),PlayHours,DatePosted
7.65612E+16,https://steamcommunity.com/profiles/76561199076429253/,"All information based on Repentance (the best way to play the game) after getting all achievements.

After playing this game to completion, it only felt right to review it. The Binding of Isaac is easily one of the best games in the rogue genre (I don’t care if it’s a -like or a -lite). No other game has made me cheer in victory, cry laughing, and groan in anger on such a frequent and regular basis. The main draw of this game is the gameplay (no doubt). There certainly is a story that you can slowly reach the core of as you play through the various routes each run can offer, and while I do enjoy it a whole lot, it should by no means be the thing that inspires you to play the game. Below are some nicely labelled sections about different gameplay elements. I’ll try to keep things as devoid of context as possible, since discovering niche mechanics or interactions is best done organically.

Characters:
The game starts with just Isaac to play as, allowing for an open yet controlled period of exploration. Soon enough you’ll unlock a handful of other characters and be able to explore their unique traits. Each character encourages a different style of play, from simple high-damage/low-health archetypes, to focusing the build on a specific type of item. Some characters are naturally strong, while others require time and a good few deaths to understand (the latter of which I found much more rewarding to play). The game never feels as if it’s overwhelming you with character choice, as the roster is filled out at a steady pace while you progress through the game’s routes and defeat new bosses. While I would not say that there are any unfun characters, some are certainly less fun. To keep it brief; a set of twins and a man who can’t make his mind up have caused me some slight anguish. Through fulfilling certain criteria and/or beating set challenges, there are a slew of permanent upgrades certain characters can receive. While I do wish some of these had a bigger impact on how the character plays, they are largely interesting and enhance the relevant character.
It's fascinating what you can find in your own home.

Items:
This game has a lot of items, over 700 by the time everything is unlocked. Some items give standard boosts to health or damage, while others radically alter how you play. Simply pick something up and see what it does; Some extra range? Homing projectiles? An infinite stock of bombs? Everything is part of the learning experience and even a mix of shoddy items can show you something new. Each item also has its own wonderfully depicted sprite, which is invaluable when you recognise an item you enjoyed previously, or indeed, one you did not. Even the most simplistic of runs will still net you around 8 items to play with, and that number will only increase the more you learn and improve. Almost everything you do with a character will unlock more items for you to find, expanding the game in a way that is proportionate to your experience and skill.
Looking between the walls is far more rewarding than it is in real life.

Enemies and Bosses:
Every dungeon has its monsters, and in this game that means every area hosts its own assortment of horrors. Enemies are widely varied in design, attacks, movement patterns and sounds. Every room will mix enemies in a way that tests your movement and understanding of your items. All encounters test and build upon your ability to prioritise threats and move effectively around projectiles and obstacles. Your experiences culminate in the many boss fights each run provides. Bosses can range from ‘that enemy you saw earlier is bigger now’ to completely unique encounters. Each floor hosts its own pool of bosses, keeping each run fresh and making you consistently apply your skills. Every run will end with a battle against an End Boss. These are, naturally, some of the hardest encounters in the game and are literally the culmination of not only your current run, but every run before it. Each End Boss is unique in design and attacks, and always feel satisfying to beat, whether that’s through a tense whittling down of their health or complete obliteration.
Things aren’t always as you remember.

Art:
Every item, character, enemy, boss, environmental piece, attack, room, and door is rendered in some of the best and most consistent pixel art I’ve seen. I wouldn’t say that the art is the reason to buy the game, but it’s incredible how distinct and clear every element of the game is.

A few more things:
Want to alter the game somehow? Download a mod, there’ll (most likely) be one that does what you want.
Stupid stuff you can do:
- Drink soy and almond milk
- Eat playdough
- Fill a room with faeces (helpful more often than you might think)
- Assemble the corpse of your pet cat
- Blow yourself up (in many fun and exciting ways)
- Heal by setting off a grenade in your face
- Pee on the floor (this will save a run at some point)
- Sneeze (for crit damage)
- Make the game ‘Pay-to-Win’
- Put worms in your brain
- Get cancer (in two unique ways)
- Mandatory self-damage boomerang bombs
- Fake items
- Pay off angry debt collector
- Clip out of bounds because you’re too small
- Clip out of bounds because you can’t count to 13
- Donate blood
- Open your eyes and see

The Binding of Isaac is a true feat in game design and should be played by anyone who somewhat knows what a rogue game is. It is a game that teaches you to appreciate what you have, face your fears, persevere in the face of danger, and that hardships can be overcome. It is entirely possible that you won’t have the same experience I did playing this game, but (in a funny sort of way), maybe that’s how it’s supposed to be.",Recommended,4710,387.0 hrs on record,"Posted: October 10, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198798554033/,"I genuinely believe this is one of the greatest games of all time. 700+ hours and it just never felt old to me. The amount of content in this game is absolutely unbelievable, and even throughout all of my playtime I never felt bored or like I got the same run twice. This game is worth 100x its price. An absolute masterpiece that has ruined basically every other roguelike game I've ever played.",Recommended,324,725.0 hrs on record,"Posted: December 26, 2024"
kkawo,https://steamcommunity.com/id/kkawo/,"isaac has been a part of me for every chapter of my life. i always come back to it or more precisely, it always comes back to me. at my lowest and at my highest, isaac has been the backbone of my being. im afraid without it, i wouldnt have been able to type this right now. really thankful for edmund and the team for bringing us this gem of a game. isaac has been the perfect stand in for me, as of typing this right now im in the rebirth journey of my life. and hopefully just like isaac, i can find peace with myself and have the strength to shape my story just like in repentance.",Recommended,467,922.2 hrs on record,Posted: April 17
kotkotnom,https://steamcommunity.com/id/kotkotnom/,Type of game that pisses you off and hate it but you have 2 3 weeks period of nonstop addiction to play it then you stop and repeat. Perfect for wasting time and grinding. I love it,Recommended,145,389.4 hrs on record,Posted: February 8
PomegranateCity,https://steamcommunity.com/id/PomegranateCity/,"637/637

11/28/2024 Update:
640/640 :)",Recommended,36,"1,552.1 hrs on record","Posted: July 31, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199136365913/,A game where you kill Satan by Crying on him.,Recommended,36,209.3 hrs on record,"Posted: June 2, 2024"
8bithero,https://steamcommunity.com/id/8bithero/,"This game is PEAK. I love it vanilla, with mods, singleplayer, now online too.",Recommended,65,826.6 hrs on record,"Posted: November 19, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198103969456/,Is Good,Recommended,6,"2,229.3 hrs on record","Posted: June 17, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198143600222/,"For a person who constantly feels alone and doesnt have many friends like me, this game has been a salvation, the things to do are so many and you have to be quick that you can barely think about ♥♥♥♥♥♥♥♥ that makes you feel sad, thanks Edmund.",Recommended,198,878.0 hrs on record,Posted: January 2
SiarXx,https://steamcommunity.com/id/SiarXx/,900 hours in and i can't get enough of this game. Every run is different enough to keep you playing. Entry level might be steep for someone who doesn't play games like this but after few successful runs you get hooked for more. Absolute dream for achievements hunters.,Recommended,221,955.1 hrs on record,Posted: March 12
PlacentaSalad,https://steamcommunity.com/id/PlacentaSalad/,"This was easily one of the best games of its decade, now finally updated to include a proper cooperative mode, although it has its flaws what with input delay between players but hopefully that will be improved. But The Binding of Isaac was yet another indie title which proved that, sometimes, these passionate developers are serious about delivering awesome experiences that can be unmatched by AAA studios. It's amazing what indie developers can accomplish sometimes despite their low budgets and when not being pestered by upper managers and deadlines to meet the expectations of shareholders. Something that should never have mixed with video game design to the extreme that it has.

I've never played a game with more replay value than this one. It has so much content between dungeons to explore, enemies to fight, bosses to conquer, and combat to master. It's perhaps one of the greatest examples of a proper roguelike video game, where each run is different and unique and completely randomized where you never know what the layout of the maps will be, where the secret walls are going to be, which items you might get and whether they will synchronize well together, etc. You could sometimes get lucky and find yourself being rewarded with rather OP items from the very beginning that will help you finally beat the game, or the chaos of the RNG element may give you more than a few crappy items and so you just have to press forward to see how much of the run can be salvaged. Unlike many other games of this genre, has 500+ items to unlock and find, lots of characters to unlock, and plenty of secrets to hunt for and it all ties together cleverly for its story.

is about Isaac, a kid who ultimately blames himself for the divorce of his parents despite how his father was the one to walk out on him and his mother due to alcoholism and money problems, and so he copes with the situation by entertaining himself with the imagination his father encouraged him to have with cardboard that he has access to while his mother forbids it and even abuses him while turning to religion to also cope in her own way with the divorce, creating this narrative in his own little imaginary world that his mom hates him and holds him responsible for the divorce. As you continue to play and slay the bosses, it becomes an extremely dark, sad story that comes about in short pieces of narration from the voice of his father and the context clues you can gather. It's one of those games that perfectly employs the ""show, don't tell"" technique to tell a story that is so rich with how interpretive it is. The story itself (and what happens to Isaac) can be interpreted in different ways but it's very much about a child being mistreated and abandoned and escaping into a fantasy world, and I don't blame anybody for just searching the story explanation online due to the narrative complexity. It's rife with religious imagery and text and dark themes but this is really what makes the video game as great as what it is. It's a type of boldness that doesn't really exist in a lot of AAA video games because a lot of these companies are too scared to be creative and want to do everything they can to avoid offending the perpetually offended crowd, but this game is proof that some video games can still be art and that the form isn't entirely lost.

For anybody who owns the device, it's also a perfect game for the Steam Deck. I spent many hours in bed late at night just playing this game on my mobile device because I couldn't get enough of it at the time. It's a challenging game that makes you want to overcome the challenge for your own personal achievement and it's a game which I'd consider very addictive for a time. I would honestly classify as a game which every gamer should play.

The gameplay itself is simple and easy to understand but the combination of mystery, intrigue, challenge and the fun in its simplicity just keeps you coming back for more until you've mastered it, and its developer, Edmund McMillen, does well to even continue the story in other ways with his other video games even though it's not a direct sequel which I think is pretty cool as his other video games are also really good.",Recommended,3461,"1,124.8 hrs on record","Posted: November 26, 2024"
jediultras,https://steamcommunity.com/id/jediultras/,"---{ Graphics }---
☐ You forget what reality is
☐ Beautiful
☐ Good
☑ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☑ Check if you can run paint
☐ Potato
☐ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☑ Floppy Disk
☐ Old Fashioned
☐ Workable
☐ Big
☐ Will eat 10% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☐ Significant brain usage
☑ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☑ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☑ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☐ Long
☑ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☑ 9
☐ 10

---{ Author }---
☑",Recommended,1337,503.4 hrs on record,"Posted: June 3, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198137302830/,"Ladies and gentlemen, let me tell you about one of the most incredible, fantastic video games out there. It's called The Binding of Isaac. Believe me, folks, this game is something else. It's a tremendous, tremendous success. A real winner.

Now, I've played a lot of games, seen a lot of games, and let me tell you, The Binding of Isaac is unlike anything you've ever seen before. It's got action, it's got strategy, and it's got more twists and turns than you can imagine. The gameplay is just tremendous. We're talking about a game that's smart, very smart, and it's got a depth to it that's just unbelievable.

The graphics, folks, the graphics are just terrific. They've got this unique, very unique style that you don't see anywhere else. And the music? Let me tell you, the music is absolutely top-notch. It's powerful, it's moving, and it really gets you into the game.

And the replay value, wow. You can play this game over and over again, and it's always different. It's always exciting. You never know what you're going to get, and that's what makes it so great. It's a game that keeps you coming back for more, and let me tell you, folks, that's the sign of a truly great game.

The developers, they're amazing people. They've done an incredible job. They took a risk, they worked hard, and they delivered something truly special. They're winners, just like this game. And the community, folks, the community is fantastic. It's huge, it's passionate, and it's full of some of the best people you could ever meet.

So, if you haven't played The Binding of Isaac yet, what are you waiting for? It's a game that's going to blow you away. It's a game that's going to make you say, ""Wow, this is truly great."" Believe me, folks, you don't want to miss out on this one. The Binding of Isaac, it's a game that's winning, and it's going to keep on winning. Thank you, and God bless.",Recommended,1554,869.6 hrs on record,"Posted: August 3, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198427208963/,This is sorta how it feels to go to a catholic primary school,Recommended,49,284.4 hrs on record,"Posted: May 14, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199026319902/,blue baby sucks ass,Recommended,16,119.1 hrs on record,"Posted: June 29, 2024"
deadlyremote,https://steamcommunity.com/id/deadlyremote/,one of the best games ever made,Recommended,25,21.5 hrs on record,"Posted: May 12, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199381775391/,"---{ Graphics }---
☐ You forget what reality is
☐ Beautiful
☑ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☐ Very good
☑ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☑ Potato
☐ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☐ Old Fashioned
☑ Workable
☐ Big
☐ Will eat 10% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☑ Easy to learn / Hard to master
☑ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☑ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☑ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☑ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☐ Worth the price
☑ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☑ 9
☐ 10",Recommended,1206,41.8 hrs on record,Posted: March 30
7.65612E+16,https://steamcommunity.com/profiles/76561199356097950/,at first is very hard without like most of the items in the game but slowly unlocking everything feels great. definentely worth the 50$,Recommended,112,114.2 hrs on record,"Posted: November 6, 2024"
playrhythmheaven,https://steamcommunity.com/id/playrhythmheaven/,i hate this game so much its the best game in my library,Recommended,44,982.7 hrs on record,"Posted: June 5, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199211586068/,"The Binding of Isaac is a brilliantly unique game that combines dark themes with addictive gameplay. Its rogue-like elements make every playthrough feel fresh and unpredictable, with randomly generated dungeons, power-ups, and enemies. The variety of items and upgrades allows for endless strategies, and each new discovery adds a layer of excitement to the experience.

The art style is charmingly grotesque, perfectly matching the game's unsettling yet fascinating atmosphere. The narrative, inspired by biblical stories and psychological horror, is surprisingly deep, inviting players to explore Isaac's world and uncover hidden meanings and story fragments with each run.

The game’s difficulty is challenging but fair, and mastering its mechanics over time is incredibly rewarding. The Binding of Isaac strikes a perfect balance between skill, luck, and exploration, making it a game that feels equally satisfying whether you're diving in for the first time or returning after years. This game is a must-play for fans of rogue-likes and those looking for a game with both heart and haunting depth.",Recommended,938,80.8 hrs on record,"Posted: November 5, 2024"
MegaFudge,https://steamcommunity.com/id/MegaFudge/,"Took me almost 1000 hours to unlock everything and 100% the game. I would highly recommend using mods to improve some aspects of the game like being able to read item descriptions in game and telling apart tinted rocks and lucky coins from normal ones.
I would say a lot of the game is just getting lucky, but skill does offset how lucky you really need to be. There are a lot of cryptic unlocks that I used guides for since they are super specific like unlocking the forgotten or the ace of spades card. The Issac wiki is great for this.
Despite the game being unfair and cryptic half the time, the seemingly endless item combinations and ways to play and break the game are the biggest draw for me. Nothing feels better than melting Delirium in seconds. If you plan on getting dead god though, know that T. Lost and T. Jacob exist. They really test your sanity.",Recommended,706,"1,002.8 hrs on record","Posted: August 6, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199220895342/,"100% recommend i tear up every time isaac gets hit because he sounds so sad

i love this child abuse resulting in kid's self induced mental torment simulator",Recommended,131,252.2 hrs on record,"Posted: May 16, 2024"
Monzzhu,https://steamcommunity.com/id/Monzzhu/,"Humongous improvement over the original, my only gripe is with the bug that causes your achievements to reset, it's a minor thing that doesn't impact gameplay in any way and I know that you can recover them, but I care about the timestamps that were unfortunately lost.",Recommended,223,776.5 hrs on record,"Posted: July 29, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199132924792/,I can kill my mother,Recommended,16,346.2 hrs on record,"Posted: July 4, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198069719733/,It's pretty good tbh,Recommended,17,"2,091.5 hrs on record","Posted: June 26, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198993910282/,"Dungeon crawler with great replayability for hundreds of hours and a ton of content
A game diverse on game situations unique from run to run. A game where every new unlocked item wants to be encountered in the next run. A game where the hour meter will be at least triple digit...

If you are looking for a roguelike for hundreds of hours, and the setting of dungeons with religious overtones does not repel you, you will be pleasantly surprised by this find. Unobtrusive, but cruel story based on the life experience of the creator of the game is well woven into the gameplay, it also explains the essence of some of the items and locations in the game. A lot of items, a lot of characters, a lot of everything, the content here is not stingy.

There is also multiplayer coming, so gather a party of 4 people, buy a bundle with all dlc and enjoy the game!

I recommend it!",Recommended,716,456.5 hrs on record,"Posted: July 22, 2024"
NotKKGB,https://steamcommunity.com/id/NotKKGB/,"I am a 54 yo father, probably one of the oldest people playing this game. I am a single father to my Son, who is 14 now. My son got this game for Christmas in 2023 from his uncle, so we installed it on his computer and he started playing. By the end of the week he had 24 hours on this game. This was horrible for me, as it was already hard for me to find ways to spend time with my son, as he is always out with his friends or just watching YouTube. So i decided to make a Steam account and get this game to see if I could maybe play alongside him. I loved it as it was the best time I had spent with my Son since my wife had died. This game has ever since brought me and my son closer again and now we actually spend time together outside the house together as well. This game reminded me that there's fun to be had in everything, and it has brought both me and my Son many happy memories.",Recommended,706,"1,137.2 hrs on record","Posted: July 6, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199455612513/,"Honestly, it's hard to truly recommend this game. But I do so anyways, because that's what it deserves.

The Binding of Isaac: Rebirth is incredible, and while I would say it got even better with every DLC, I unfortunately cannot say that is the case. Afterbirth and Afterbirth+ are kind of... mediocre, to say the least...

But Repentance? The game becomes one of the best games in the roguelike dungeon crawler genre I've ever seen. Incredible room, enemy, and item variety, plenty of unlockable content and an incentive to use every character, and the best part of every version, no matter the dlc, is the possible item combinations you can find and (commonly) win with.

I start negative because of the fact that the $20 base game and the $60 dollar full DLC experience are vastly different when compared to each other, but if you do buy everything up to Repentance, it is SO WORTH the money.",Recommended,743,248.6 hrs on record,Posted: February 13
